-1,centro,id,fecha,consumo,reactiva,co2,potenciamax,potenciaact,tarifa,coste
2870,FAC. INFORMATICA,78922,2018-04-30 15:00,1,0,0,1,1,3.1A,464.63
2871,FAC. INFORMATICA,78922,2018-04-30 16:00,1,0,0,1,1,3.1A,464.63
2872,FAC. INFORMATICA,78922,2018-04-30 17:00,4,0,0,4,4,3.1A,464.63
2873,FAC. INFORMATICA,78922,2018-04-30 18:00,4,0,0,4,4,3.1A,464.63
2874,FAC. INFORMATICA,78922,2018-04-30 19:00,4,0,0,4,4,3.1A,464.63
2875,FAC. INFORMATICA,78922,2018-04-30 20:00,4,0,0,4,4,3.1A,464.63
2876,FAC. INFORMATICA,78922,2018-04-30 21:00,4,0,0,4,4,3.1A,464.63
2877,FAC. INFORMATICA,78922,2018-04-30 22:00,4,0,0,4,4,3.1A,464.63
2878,FAC. INFORMATICA,78922,2018-04-30 23:00,4,0,0,4,4,3.1A,464.63
2879,FAC. INFORMATICA,78922,2018-05-01 00:00,4,0,0,4,4,3.1A,504.51
2880,FAC. INFORMATICA,78922,2018-05-01 01:00,9,0,0,9,9,3.1A,504.51
2881,FAC. INFORMATICA,78922,2018-05-01 02:00,9,0,0,9,9,3.1A,504.51
2882,FAC. INFORMATICA,78922,2018-05-01 03:00,9,0,0,9,9,3.1A,504.51
2883,FAC. INFORMATICA,78922,2018-05-01 04:00,9,0,0,9,9,3.1A,504.51
2884,FAC. INFORMATICA,78922,2018-05-01 05:00,9,0,0,9,9,3.1A,504.51
2885,FAC. INFORMATICA,78922,2018-05-01 06:00,9,0,0,9,9,3.1A,504.51
2886,FAC. INFORMATICA,78922,2018-05-01 07:00,8,0,0,8,8,3.1A,504.51
2887,FAC. INFORMATICA,78922,2018-05-01 08:00,8,0,0,8,8,3.1A,504.51
2888,FAC. INFORMATICA,78922,2018-05-01 09:00,8,0,0,8,8,3.1A,504.51
2889,FAC. INFORMATICA,78922,2018-05-01 10:00,8,0,0,8,8,3.1A,504.51
2890,FAC. INFORMATICA,78922,2018-05-01 11:00,8,0,0,8,8,3.1A,504.51
2891,FAC. INFORMATICA,78922,2018-05-01 12:00,7,0,0,7,7,3.1A,504.51
2892,FAC. INFORMATICA,78922,2018-05-01 13:00,7,0,0,7,7,3.1A,504.51
2893,FAC. INFORMATICA,78922,2018-05-01 14:00,7,0,0,7,7,3.1A,504.51
2894,FAC. INFORMATICA,78922,2018-05-01 15:00,8,0,0,8,8,3.1A,504.51
2895,FAC. INFORMATICA,78922,2018-05-01 16:00,7,0,0,7,7,3.1A,504.51
2896,FAC. INFORMATICA,78922,2018-05-01 17:00,7,0,0,7,7,3.1A,504.51
2897,FAC. INFORMATICA,78922,2018-05-01 18:00,7,0,0,7,7,3.1A,504.51
2898,FAC. INFORMATICA,78922,2018-05-01 19:00,3,0,0,3,3,3.1A,504.51
2899,FAC. INFORMATICA,78922,2018-05-01 20:00,3,0,0,3,3,3.1A,504.51
2900,FAC. INFORMATICA,78922,2018-05-01 21:00,3,0,0,3,3,3.1A,504.51
2901,FAC. INFORMATICA,78922,2018-05-01 22:00,3,0,0,3,3,3.1A,504.51
2902,FAC. INFORMATICA,78922,2018-05-01 23:00,3,0,0,3,3,3.1A,504.51
2903,FAC. INFORMATICA,78922,2018-05-02 00:00,3,0,0,3,3,3.1A,504.51
2904,FAC. INFORMATICA,78922,2018-05-02 01:00,8,0,0,8,8,3.1A,504.51
2905,FAC. INFORMATICA,78922,2018-05-02 02:00,8,0,0,8,8,3.1A,504.51
2906,FAC. INFORMATICA,78922,2018-05-02 03:00,8,0,0,8,8,3.1A,504.51
2907,FAC. INFORMATICA,78922,2018-05-02 04:00,7,0,0,7,7,3.1A,504.51
2908,FAC. INFORMATICA,78922,2018-05-02 05:00,8,0,0,8,8,3.1A,504.51
2909,FAC. INFORMATICA,78922,2018-05-02 06:00,8,0,0,8,8,3.1A,504.51
2910,FAC. INFORMATICA,78922,2018-05-02 07:00,7,0,0,7,7,3.1A,504.51
2911,FAC. INFORMATICA,78922,2018-05-02 08:00,7,0,0,7,7,3.1A,504.51
2912,FAC. INFORMATICA,78922,2018-05-02 09:00,3,0,0,3,3,3.1A,504.51
2913,FAC. INFORMATICA,78922,2018-05-02 10:00,3,0,0,3,3,3.1A,504.51
2914,FAC. INFORMATICA,78922,2018-05-02 11:00,0,0,0,0,0,3.1A,504.51
2915,FAC. INFORMATICA,78922,2018-05-02 12:00,0,0,0,0,0,3.1A,504.51
2916,FAC. INFORMATICA,78922,2018-05-02 13:00,0,0,0,0,0,3.1A,504.51
2917,FAC. INFORMATICA,78922,2018-05-02 14:00,0,0,0,0,0,3.1A,504.51
2918,FAC. INFORMATICA,78922,2018-05-02 15:00,0,0,0,0,0,3.1A,504.51
2919,FAC. INFORMATICA,78922,2018-05-02 16:00,0,0,0,0,0,3.1A,504.51
2920,FAC. INFORMATICA,78922,2018-05-02 17:00,2,0,0,2,2,3.1A,504.51
2921,FAC. INFORMATICA,78922,2018-05-02 18:00,2,0,0,2,2,3.1A,504.51
2922,FAC. INFORMATICA,78922,2018-05-02 19:00,3,0,0,3,3,3.1A,504.51
2923,FAC. INFORMATICA,78922,2018-05-02 20:00,3,0,0,3,3,3.1A,504.51
2924,FAC. INFORMATICA,78922,2018-05-02 21:00,3,0,0,3,3,3.1A,504.51
2925,FAC. INFORMATICA,78922,2018-05-02 22:00,3,0,0,3,3,3.1A,504.51
2926,FAC. INFORMATICA,78922,2018-05-02 23:00,3,0,0,3,3,3.1A,504.51
2927,FAC. INFORMATICA,78922,2018-05-03 00:00,3,0,0,3,3,3.1A,504.51
2928,FAC. INFORMATICA,78922,2018-05-03 01:00,7,0,0,7,7,3.1A,504.51
2929,FAC. INFORMATICA,78922,2018-05-03 02:00,7,0,0,7,7,3.1A,504.51
2930,FAC. INFORMATICA,78922,2018-05-03 03:00,8,0,0,8,8,3.1A,504.51
2931,FAC. INFORMATICA,78922,2018-05-03 04:00,7,0,0,7,7,3.1A,504.51
2932,FAC. INFORMATICA,78922,2018-05-03 05:00,8,0,0,8,8,3.1A,504.51
2933,FAC. INFORMATICA,78922,2018-05-03 06:00,8,0,0,8,8,3.1A,504.51
2934,FAC. INFORMATICA,78922,2018-05-03 07:00,7,0,0,7,7,3.1A,504.51
2935,FAC. INFORMATICA,78922,2018-05-03 08:00,7,0,0,7,7,3.1A,504.51
2936,FAC. INFORMATICA,78922,2018-05-03 09:00,3,0,0,3,3,3.1A,504.51
2937,FAC. INFORMATICA,78922,2018-05-03 10:00,3,0,0,3,3,3.1A,504.51
2938,FAC. INFORMATICA,78922,2018-05-03 11:00,0,0,0,0,0,3.1A,504.51
2939,FAC. INFORMATICA,78922,2018-05-03 12:00,0,0,0,0,0,3.1A,504.51
2940,FAC. INFORMATICA,78922,2018-05-03 13:00,0,0,0,0,0,3.1A,504.51
2941,FAC. INFORMATICA,78922,2018-05-03 14:00,0,0,0,0,0,3.1A,504.51
2942,FAC. INFORMATICA,78922,2018-05-03 15:00,0,0,0,0,0,3.1A,504.51
2943,FAC. INFORMATICA,78922,2018-05-03 16:00,0,0,0,0,0,3.1A,504.51
2944,FAC. INFORMATICA,78922,2018-05-03 17:00,3,0,0,3,3,3.1A,504.51
2945,FAC. INFORMATICA,78922,2018-05-03 18:00,2,0,0,2,2,3.1A,504.51
2946,FAC. INFORMATICA,78922,2018-05-03 19:00,2,0,0,2,2,3.1A,504.51
2947,FAC. INFORMATICA,78922,2018-05-03 20:00,3,0,0,3,3,3.1A,504.51
2948,FAC. INFORMATICA,78922,2018-05-03 21:00,3,0,0,3,3,3.1A,504.51
2949,FAC. INFORMATICA,78922,2018-05-03 22:00,3,0,0,3,3,3.1A,504.51
2950,FAC. INFORMATICA,78922,2018-05-03 23:00,3,0,0,3,3,3.1A,504.51
2951,FAC. INFORMATICA,78922,2018-05-04 00:00,3,0,0,3,3,3.1A,504.51
2952,FAC. INFORMATICA,78922,2018-05-04 01:00,7,0,0,7,7,3.1A,504.51
2953,FAC. INFORMATICA,78922,2018-05-04 02:00,7,0,0,7,7,3.1A,504.51
2954,FAC. INFORMATICA,78922,2018-05-04 03:00,7,0,0,7,7,3.1A,504.51
2955,FAC. INFORMATICA,78922,2018-05-04 04:00,7,0,0,7,7,3.1A,504.51
2956,FAC. INFORMATICA,78922,2018-05-04 05:00,7,0,0,7,7,3.1A,504.51
2957,FAC. INFORMATICA,78922,2018-05-04 06:00,7,0,0,7,7,3.1A,504.51
2958,FAC. INFORMATICA,78922,2018-05-04 07:00,8,0,0,8,8,3.1A,504.51
2959,FAC. INFORMATICA,78922,2018-05-04 08:00,7,0,0,7,7,3.1A,504.51
2960,FAC. INFORMATICA,78922,2018-05-04 09:00,3,0,0,3,3,3.1A,504.51
2961,FAC. INFORMATICA,78922,2018-05-04 10:00,3,0,0,3,3,3.1A,504.51
2962,FAC. INFORMATICA,78922,2018-05-04 11:00,0,0,0,0,0,3.1A,504.51
2963,FAC. INFORMATICA,78922,2018-05-04 12:00,0,0,0,0,0,3.1A,504.51
2964,FAC. INFORMATICA,78922,2018-05-04 13:00,0,0,0,0,0,3.1A,504.51
2965,FAC. INFORMATICA,78922,2018-05-04 14:00,0,0,0,0,0,3.1A,504.51
2966,FAC. INFORMATICA,78922,2018-05-04 15:00,0,0,0,0,0,3.1A,504.51
2967,FAC. INFORMATICA,78922,2018-05-04 16:00,0,0,0,0,0,3.1A,504.51
2968,FAC. INFORMATICA,78922,2018-05-04 17:00,3,0,0,3,3,3.1A,504.51
2969,FAC. INFORMATICA,78922,2018-05-04 18:00,3,0,0,3,3,3.1A,504.51
2970,FAC. INFORMATICA,78922,2018-05-04 19:00,3,0,0,3,3,3.1A,504.51
2971,FAC. INFORMATICA,78922,2018-05-04 20:00,3,0,0,3,3,3.1A,504.51
2972,FAC. INFORMATICA,78922,2018-05-04 21:00,3,0,0,3,3,3.1A,504.51
2973,FAC. INFORMATICA,78922,2018-05-04 22:00,3,0,0,3,3,3.1A,504.51
2974,FAC. INFORMATICA,78922,2018-05-04 23:00,3,0,0,3,3,3.1A,504.51
2975,FAC. INFORMATICA,78922,2018-05-05 00:00,3,0,0,3,3,3.1A,504.51
2976,FAC. INFORMATICA,78922,2018-05-05 01:00,7,0,0,7,7,3.1A,504.51
2977,FAC. INFORMATICA,78922,2018-05-05 02:00,7,0,0,7,7,3.1A,504.51
2978,FAC. INFORMATICA,78922,2018-05-05 03:00,7,0,0,7,7,3.1A,504.51
2979,FAC. INFORMATICA,78922,2018-05-05 04:00,7,0,0,7,7,3.1A,504.51
2980,FAC. INFORMATICA,78922,2018-05-05 05:00,7,0,0,7,7,3.1A,504.51
2981,FAC. INFORMATICA,78922,2018-05-05 06:00,7,0,0,7,7,3.1A,504.51
2982,FAC. INFORMATICA,78922,2018-05-05 07:00,8,0,0,8,8,3.1A,504.51
2983,FAC. INFORMATICA,78922,2018-05-05 08:00,7,0,0,7,7,3.1A,504.51
2984,FAC. INFORMATICA,78922,2018-05-05 09:00,7,0,0,7,7,3.1A,504.51
2985,FAC. INFORMATICA,78922,2018-05-05 10:00,7,0,0,7,7,3.1A,504.51
2986,FAC. INFORMATICA,78922,2018-05-05 11:00,7,0,0,7,7,3.1A,504.51
2987,FAC. INFORMATICA,78922,2018-05-05 12:00,7,0,0,7,7,3.1A,504.51
2988,FAC. INFORMATICA,78922,2018-05-05 13:00,7,0,0,7,7,3.1A,504.51
2989,FAC. INFORMATICA,78922,2018-05-05 14:00,8,0,0,8,8,3.1A,504.51
2990,FAC. INFORMATICA,78922,2018-05-05 15:00,8,0,0,8,8,3.1A,504.51
2991,FAC. INFORMATICA,78922,2018-05-05 16:00,8,0,0,8,8,3.1A,504.51
2992,FAC. INFORMATICA,78922,2018-05-05 17:00,8,0,0,8,8,3.1A,504.51
2993,FAC. INFORMATICA,78922,2018-05-05 18:00,7,0,0,7,7,3.1A,504.51
2994,FAC. INFORMATICA,78922,2018-05-05 19:00,3,0,0,3,3,3.1A,504.51
2995,FAC. INFORMATICA,78922,2018-05-05 20:00,3,0,0,3,3,3.1A,504.51
2996,FAC. INFORMATICA,78922,2018-05-05 21:00,3,0,0,3,3,3.1A,504.51
2997,FAC. INFORMATICA,78922,2018-05-05 22:00,3,0,0,3,3,3.1A,504.51
2998,FAC. INFORMATICA,78922,2018-05-05 23:00,2,0,0,2,2,3.1A,504.51
2999,FAC. INFORMATICA,78922,2018-05-06 00:00,3,0,0,3,3,3.1A,504.51
3000,FAC. INFORMATICA,78922,2018-05-06 01:00,8,0,0,8,8,3.1A,504.51
3001,FAC. INFORMATICA,78922,2018-05-06 02:00,8,0,0,8,8,3.1A,504.51
3002,FAC. INFORMATICA,78922,2018-05-06 03:00,8,0,0,8,8,3.1A,504.51
3003,FAC. INFORMATICA,78922,2018-05-06 04:00,8,0,0,8,8,3.1A,504.51
3004,FAC. INFORMATICA,78922,2018-05-06 05:00,8,0,0,8,8,3.1A,504.51
3005,FAC. INFORMATICA,78922,2018-05-06 06:00,8,0,0,8,8,3.1A,504.51
3006,FAC. INFORMATICA,78922,2018-05-06 07:00,7,0,0,7,7,3.1A,504.51
3007,FAC. INFORMATICA,78922,2018-05-06 08:00,7,0,0,7,7,3.1A,504.51
3008,FAC. INFORMATICA,78922,2018-05-06 09:00,7,0,0,7,7,3.1A,504.51
3009,FAC. INFORMATICA,78922,2018-05-06 10:00,7,0,0,7,7,3.1A,504.51
3010,FAC. INFORMATICA,78922,2018-05-06 11:00,8,0,0,8,8,3.1A,504.51
3011,FAC. INFORMATICA,78922,2018-05-06 12:00,7,0,0,7,7,3.1A,504.51
3012,FAC. INFORMATICA,78922,2018-05-06 13:00,7,0,0,7,7,3.1A,504.51
3013,FAC. INFORMATICA,78922,2018-05-06 14:00,7,0,0,7,7,3.1A,504.51
3014,FAC. INFORMATICA,78922,2018-05-06 15:00,8,0,0,8,8,3.1A,504.51
3015,FAC. INFORMATICA,78922,2018-05-06 16:00,7,0,0,7,7,3.1A,504.51
3016,FAC. INFORMATICA,78922,2018-05-06 17:00,7,0,0,7,7,3.1A,504.51
3017,FAC. INFORMATICA,78922,2018-05-06 18:00,7,0,0,7,7,3.1A,504.51
3018,FAC. INFORMATICA,78922,2018-05-06 19:00,3,0,0,3,3,3.1A,504.51
3019,FAC. INFORMATICA,78922,2018-05-06 20:00,3,0,0,3,3,3.1A,504.51
3020,FAC. INFORMATICA,78922,2018-05-06 21:00,3,0,0,3,3,3.1A,504.51
3021,FAC. INFORMATICA,78922,2018-05-06 22:00,3,0,0,3,3,3.1A,504.51
3022,FAC. INFORMATICA,78922,2018-05-06 23:00,3,0,0,3,3,3.1A,504.51
3023,FAC. INFORMATICA,78922,2018-05-07 00:00,3,0,0,3,3,3.1A,504.51
3024,FAC. INFORMATICA,78922,2018-05-07 01:00,6,0,0,6,6,3.1A,504.51
3025,FAC. INFORMATICA,78922,2018-05-07 02:00,7,0,0,7,7,3.1A,504.51
3026,FAC. INFORMATICA,78922,2018-05-07 03:00,7,0,0,7,7,3.1A,504.51
3027,FAC. INFORMATICA,78922,2018-05-07 04:00,8,0,0,8,8,3.1A,504.51
3028,FAC. INFORMATICA,78922,2018-05-07 05:00,7,0,0,7,7,3.1A,504.51
3029,FAC. INFORMATICA,78922,2018-05-07 06:00,7,0,0,7,7,3.1A,504.51
3030,FAC. INFORMATICA,78922,2018-05-07 07:00,7,0,0,7,7,3.1A,504.51
3031,FAC. INFORMATICA,78922,2018-05-07 08:00,7,0,0,7,7,3.1A,504.51
3032,FAC. INFORMATICA,78922,2018-05-07 09:00,2,0,0,2,2,3.1A,504.51
3033,FAC. INFORMATICA,78922,2018-05-07 10:00,3,0,0,3,3,3.1A,504.51
3034,FAC. INFORMATICA,78922,2018-05-07 11:00,0,0,0,0,0,3.1A,504.51
3035,FAC. INFORMATICA,78922,2018-05-07 12:00,0,0,0,0,0,3.1A,504.51
3036,FAC. INFORMATICA,78922,2018-05-07 13:00,0,0,0,0,0,3.1A,504.51
3037,FAC. INFORMATICA,78922,2018-05-07 14:00,0,0,0,0,0,3.1A,504.51
3038,FAC. INFORMATICA,78922,2018-05-07 15:00,0,0,0,0,0,3.1A,504.51
3039,FAC. INFORMATICA,78922,2018-05-07 16:00,0,0,0,0,0,3.1A,504.51
3040,FAC. INFORMATICA,78922,2018-05-07 17:00,2,0,0,2,2,3.1A,504.51
3041,FAC. INFORMATICA,78922,2018-05-07 18:00,2,0,0,2,2,3.1A,504.51
3042,FAC. INFORMATICA,78922,2018-05-07 19:00,2,0,0,2,2,3.1A,504.51
3043,FAC. INFORMATICA,78922,2018-05-07 20:00,3,0,0,3,3,3.1A,504.51
3044,FAC. INFORMATICA,78922,2018-05-07 21:00,3,0,0,3,3,3.1A,504.51
3045,FAC. INFORMATICA,78922,2018-05-07 22:00,3,0,0,3,3,3.1A,504.51
3046,FAC. INFORMATICA,78922,2018-05-07 23:00,3,0,0,3,3,3.1A,504.51
3047,FAC. INFORMATICA,78922,2018-05-08 00:00,4,0,0,4,4,3.1A,504.51
3048,FAC. INFORMATICA,78922,2018-05-08 01:00,8,0,0,8,8,3.1A,504.51
3049,FAC. INFORMATICA,78922,2018-05-08 02:00,8,0,0,8,8,3.1A,504.51
3050,FAC. INFORMATICA,78922,2018-05-08 03:00,8,0,0,8,8,3.1A,504.51
3051,FAC. INFORMATICA,78922,2018-05-08 04:00,7,0,0,7,7,3.1A,504.51
3052,FAC. INFORMATICA,78922,2018-05-08 05:00,8,0,0,8,8,3.1A,504.51
3053,FAC. INFORMATICA,78922,2018-05-08 06:00,8,0,0,8,8,3.1A,504.51
3054,FAC. INFORMATICA,78922,2018-05-08 07:00,7,0,0,7,7,3.1A,504.51
3055,FAC. INFORMATICA,78922,2018-05-08 08:00,7,0,0,7,7,3.1A,504.51
3056,FAC. INFORMATICA,78922,2018-05-08 09:00,4,0,0,4,4,3.1A,504.51
3057,FAC. INFORMATICA,78922,2018-05-08 10:00,4,0,0,4,4,3.1A,504.51
3058,FAC. INFORMATICA,78922,2018-05-08 11:00,0,0,0,0,0,3.1A,504.51
3059,FAC. INFORMATICA,78922,2018-05-08 12:00,0,0,0,0,0,3.1A,504.51
3060,FAC. INFORMATICA,78922,2018-05-08 13:00,0,0,0,0,0,3.1A,504.51
3061,FAC. INFORMATICA,78922,2018-05-08 14:00,0,0,0,0,0,3.1A,504.51
3062,FAC. INFORMATICA,78922,2018-05-08 15:00,0,0,0,0,0,3.1A,504.51
3063,FAC. INFORMATICA,78922,2018-05-08 16:00,0,0,0,0,0,3.1A,504.51
3064,FAC. INFORMATICA,78922,2018-05-08 17:00,3,0,0,3,3,3.1A,504.51
3065,FAC. INFORMATICA,78922,2018-05-08 18:00,3,0,0,3,3,3.1A,504.51
3066,FAC. INFORMATICA,78922,2018-05-08 19:00,4,0,0,4,4,3.1A,504.51
3067,FAC. INFORMATICA,78922,2018-05-08 20:00,4,0,0,4,4,3.1A,504.51
3068,FAC. INFORMATICA,78922,2018-05-08 21:00,4,0,0,4,4,3.1A,504.51
3069,FAC. INFORMATICA,78922,2018-05-08 22:00,4,0,0,4,4,3.1A,504.51
3070,FAC. INFORMATICA,78922,2018-05-08 23:00,4,0,0,4,4,3.1A,504.51
3071,FAC. INFORMATICA,78922,2018-05-09 00:00,4,0,0,4,4,3.1A,504.51
3072,FAC. INFORMATICA,78922,2018-05-09 01:00,8,0,0,8,8,3.1A,504.51
3073,FAC. INFORMATICA,78922,2018-05-09 02:00,8,0,0,8,8,3.1A,504.51
3074,FAC. INFORMATICA,78922,2018-05-09 03:00,8,0,0,8,8,3.1A,504.51
3075,FAC. INFORMATICA,78922,2018-05-09 04:00,8,0,0,8,8,3.1A,504.51
3076,FAC. INFORMATICA,78922,2018-05-09 05:00,8,0,0,8,8,3.1A,504.51
3077,FAC. INFORMATICA,78922,2018-05-09 06:00,7,0,0,7,7,3.1A,504.51
3078,FAC. INFORMATICA,78922,2018-05-09 07:00,7,0,0,7,7,3.1A,504.51
3079,FAC. INFORMATICA,78922,2018-05-09 08:00,7,0,0,7,7,3.1A,504.51
3080,FAC. INFORMATICA,78922,2018-05-09 09:00,3,0,0,3,3,3.1A,504.51
3081,FAC. INFORMATICA,78922,2018-05-09 10:00,4,0,0,4,4,3.1A,504.51
3082,FAC. INFORMATICA,78922,2018-05-09 11:00,0,0,0,0,0,3.1A,504.51
3083,FAC. INFORMATICA,78922,2018-05-09 12:00,0,0,0,0,0,3.1A,504.51
3084,FAC. INFORMATICA,78922,2018-05-09 13:00,0,0,0,0,0,3.1A,504.51
3085,FAC. INFORMATICA,78922,2018-05-09 14:00,0,0,0,0,0,3.1A,504.51
3086,FAC. INFORMATICA,78922,2018-05-09 15:00,0,0,0,0,0,3.1A,504.51
3087,FAC. INFORMATICA,78922,2018-05-09 16:00,0,0,0,0,0,3.1A,504.51
3088,FAC. INFORMATICA,78922,2018-05-09 17:00,4,0,0,4,4,3.1A,504.51
3089,FAC. INFORMATICA,78922,2018-05-09 18:00,4,0,0,4,4,3.1A,504.51
3090,FAC. INFORMATICA,78922,2018-05-09 19:00,4,0,0,4,4,3.1A,504.51
3091,FAC. INFORMATICA,78922,2018-05-09 20:00,4,0,0,4,4,3.1A,504.51
3092,FAC. INFORMATICA,78922,2018-05-09 21:00,4,0,0,4,4,3.1A,504.51
3093,FAC. INFORMATICA,78922,2018-05-09 22:00,4,0,0,4,4,3.1A,504.51
3094,FAC. INFORMATICA,78922,2018-05-09 23:00,4,0,0,4,4,3.1A,504.51
3095,FAC. INFORMATICA,78922,2018-05-10 00:00,4,0,0,4,4,3.1A,504.51
3096,FAC. INFORMATICA,78922,2018-05-10 01:00,7,0,0,7,7,3.1A,504.51
3097,FAC. INFORMATICA,78922,2018-05-10 02:00,7,0,0,7,7,3.1A,504.51
3098,FAC. INFORMATICA,78922,2018-05-10 03:00,8,0,0,8,8,3.1A,504.51
3099,FAC. INFORMATICA,78922,2018-05-10 04:00,7,0,0,7,7,3.1A,504.51
3100,FAC. INFORMATICA,78922,2018-05-10 05:00,8,0,0,8,8,3.1A,504.51
3101,FAC. INFORMATICA,78922,2018-05-10 06:00,8,0,0,8,8,3.1A,504.51
3102,FAC. INFORMATICA,78922,2018-05-10 07:00,7,0,0,7,7,3.1A,504.51
3103,FAC. INFORMATICA,78922,2018-05-10 08:00,7,0,0,7,7,3.1A,504.51
3104,FAC. INFORMATICA,78922,2018-05-10 09:00,4,0,0,4,4,3.1A,504.51
3105,FAC. INFORMATICA,78922,2018-05-10 10:00,4,0,0,4,4,3.1A,504.51
3106,FAC. INFORMATICA,78922,2018-05-10 11:00,0,0,0,0,0,3.1A,504.51
3107,FAC. INFORMATICA,78922,2018-05-10 12:00,0,0,0,0,0,3.1A,504.51
3108,FAC. INFORMATICA,78922,2018-05-10 13:00,0,0,0,0,0,3.1A,504.51
3109,FAC. INFORMATICA,78922,2018-05-10 14:00,0,0,0,0,0,3.1A,504.51
3110,FAC. INFORMATICA,78922,2018-05-10 15:00,0,0,0,0,0,3.1A,504.51
3111,FAC. INFORMATICA,78922,2018-05-10 16:00,0,0,0,0,0,3.1A,504.51
3112,FAC. INFORMATICA,78922,2018-05-10 17:00,4,0,0,4,4,3.1A,504.51
3113,FAC. INFORMATICA,78922,2018-05-10 18:00,3,0,0,3,3,3.1A,504.51
3114,FAC. INFORMATICA,78922,2018-05-10 19:00,3,0,0,3,3,3.1A,504.51
3115,FAC. INFORMATICA,78922,2018-05-10 20:00,4,0,0,4,4,3.1A,504.51
3116,FAC. INFORMATICA,78922,2018-05-10 21:00,4,0,0,4,4,3.1A,504.51
3117,FAC. INFORMATICA,78922,2018-05-10 22:00,4,0,0,4,4,3.1A,504.51
3118,FAC. INFORMATICA,78922,2018-05-10 23:00,4,0,0,4,4,3.1A,504.51
3119,FAC. INFORMATICA,78922,2018-05-11 00:00,4,0,0,4,4,3.1A,504.51
3120,FAC. INFORMATICA,78922,2018-05-11 01:00,7,0,0,7,7,3.1A,504.51
3121,FAC. INFORMATICA,78922,2018-05-11 02:00,7,0,0,7,7,3.1A,504.51
3122,FAC. INFORMATICA,78922,2018-05-11 03:00,7,0,0,7,7,3.1A,504.51
3123,FAC. INFORMATICA,78922,2018-05-11 04:00,7,0,0,7,7,3.1A,504.51
3124,FAC. INFORMATICA,78922,2018-05-11 05:00,7,0,0,7,7,3.1A,504.51
3125,FAC. INFORMATICA,78922,2018-05-11 06:00,7,0,0,7,7,3.1A,504.51
3126,FAC. INFORMATICA,78922,2018-05-11 07:00,8,0,0,8,8,3.1A,504.51
3127,FAC. INFORMATICA,78922,2018-05-11 08:00,7,0,0,7,7,3.1A,504.51
3128,FAC. INFORMATICA,78922,2018-05-11 09:00,4,0,0,4,4,3.1A,504.51
3129,FAC. INFORMATICA,78922,2018-05-11 10:00,4,0,0,4,4,3.1A,504.51
3130,FAC. INFORMATICA,78922,2018-05-11 11:00,0,0,0,0,0,3.1A,504.51
3131,FAC. INFORMATICA,78922,2018-05-11 12:00,0,0,0,0,0,3.1A,504.51
3132,FAC. INFORMATICA,78922,2018-05-11 13:00,0,0,0,0,0,3.1A,504.51
3133,FAC. INFORMATICA,78922,2018-05-11 14:00,1,0,0,1,1,3.1A,504.51
3134,FAC. INFORMATICA,78922,2018-05-11 15:00,1,0,0,1,1,3.1A,504.51
3135,FAC. INFORMATICA,78922,2018-05-11 16:00,1,0,0,1,1,3.1A,504.51
3136,FAC. INFORMATICA,78922,2018-05-11 17:00,4,0,0,4,4,3.1A,504.51
3137,FAC. INFORMATICA,78922,2018-05-11 18:00,4,0,0,4,4,3.1A,504.51
3138,FAC. INFORMATICA,78922,2018-05-11 19:00,4,0,0,4,4,3.1A,504.51
3139,FAC. INFORMATICA,78922,2018-05-11 20:00,4,0,0,4,4,3.1A,504.51
3140,FAC. INFORMATICA,78922,2018-05-11 21:00,4,0,0,4,4,3.1A,504.51
3141,FAC. INFORMATICA,78922,2018-05-11 22:00,4,0,0,4,4,3.1A,504.51
3142,FAC. INFORMATICA,78922,2018-05-11 23:00,4,0,0,4,4,3.1A,504.51
3143,FAC. INFORMATICA,78922,2018-05-12 00:00,4,0,0,4,4,3.1A,504.51
3144,FAC. INFORMATICA,78922,2018-05-12 01:00,7,0,0,7,7,3.1A,504.51
3145,FAC. INFORMATICA,78922,2018-05-12 02:00,7,0,0,7,7,3.1A,504.51
3146,FAC. INFORMATICA,78922,2018-05-12 03:00,7,0,0,7,7,3.1A,504.51
3147,FAC. INFORMATICA,78922,2018-05-12 04:00,7,0,0,7,7,3.1A,504.51
3148,FAC. INFORMATICA,78922,2018-05-12 05:00,7,0,0,7,7,3.1A,504.51
3149,FAC. INFORMATICA,78922,2018-05-12 06:00,7,0,0,7,7,3.1A,504.51
3150,FAC. INFORMATICA,78922,2018-05-12 07:00,8,0,0,8,8,3.1A,504.51
3151,FAC. INFORMATICA,78922,2018-05-12 08:00,7,0,0,7,7,3.1A,504.51
3152,FAC. INFORMATICA,78922,2018-05-12 09:00,7,0,0,7,7,3.1A,504.51
3153,FAC. INFORMATICA,78922,2018-05-12 10:00,7,0,0,7,7,3.1A,504.51
3154,FAC. INFORMATICA,78922,2018-05-12 11:00,7,0,0,7,7,3.1A,504.51
3155,FAC. INFORMATICA,78922,2018-05-12 12:00,7,0,0,7,7,3.1A,504.51
3156,FAC. INFORMATICA,78922,2018-05-12 13:00,7,0,0,7,7,3.1A,504.51
3157,FAC. INFORMATICA,78922,2018-05-12 14:00,8,0,0,8,8,3.1A,504.51
3158,FAC. INFORMATICA,78922,2018-05-12 15:00,8,0,0,8,8,3.1A,504.51
3159,FAC. INFORMATICA,78922,2018-05-12 16:00,8,0,0,8,8,3.1A,504.51
